사이트명,URL
,https://www.agoda.com/ko-kr/book/?cnty=38&secdat=AMVHWJXX4uhGn3J4lr%252BAwytwApB4XTXDlZJpfebmNN4tFLdukbVSpFzFHGoSJKHMgPShvskVbSMSAjbx9vW5iPyHREGylw4ZYCVTH35rlXoUeZ9mMY%252FyZe9sKzgZS5yBvSFNyWLiVhSvTzuDpWzjElEb%252FDLdPd3t6lnHKzo1Joi0Jvv6n70CATkeQoHKkUw9dvcezI8jw4W8Xx8%252F7eN2T4ZFRwQDDXcS%252FM1GqTWp9jbtNBKvZawRgpFmWv%252BFeYRqnF9vDOIDgEBfrnHGJuQBAwyjcsMXmAu%252FfANZFovW8wD2PYtXh2reXQiCjQs9wMWiSKDRNftMDnC%252B5QaBk1%252FOqDX7SUAb%252BLM%252Fa3ddWR0P67VOJnueGxg5fKsHq425pBibCW1fqmQrjO%252FxHddUe74FFI20qUhZILz%252FiR1od2E8a9faMt8QDu23QTEeZ0VD5nMDgFRKkuxG1kk2qECtgGTpiA%253D%253D&v=29&cnIcp=0&dclid=&gclid=&ame=&aso=&aca=&aco=&ate=&mrs=0&siteId=-1&ori=KR&r0=ntX56bIRzM05tpZ6I6cL1p5Y2i%252FS%252FWhG7l%252BUxOyepBIKPx%252Fz8%252B59HYcel9QTy1MXtkCJoulaufteB1W4Dy%252FyWRm0zvHMwpvfCfOph9HGJ%252B2zT9Q6RgyI7Qgo57RixE2BQTxxIKJPrKVjfjtDolzZtRRMbWNLYFEp7%252Fj2EGS5lLw8J7ImJ4t1R4xZZH4X7ojq%252F0SDG09GGRqPKtijuTrcOi5QYhJNkSoxXbOWPoP%252FyN1j%252FxCQiinR5V5Cnssj97Q6yk1Zg5EawLAEjGNVlHQmKg%253D%253D&nr0=1&xbr0=&sarg=6hB0HeZBV1h8HQaBZao0AjcMijpS%252BUbE64s704mQS6gQgickzpAnYcAGpQge08prTVnDDJcHxybP1VeUMeMXNeNk93E7RxYRR3L8X9kUdNMEtMCGWd3nEdiv5nustzXfyx5sUUwMLrN98J3QgLLfBwB%252Fdy2%252Bl%252F33uuL4vjsKwx1EKATOiyU7a8aQ%252FngxRatH1dm%252BNkPhzheAPb5nM8CoTE0mU%252B4fiYeki8cJwfxj9ug%253D&sreq=-1&finc=false&nco=0&pco=1
,https://www.agoda.com/ko-kr/fivitel-boutique-da-nang/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2024-10-21&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=KRW&isFreeOccSearch=false&tspTypes=1&los=5&searchrequestid=0bdb2509-a925-430f-848f-945e3882d1d3&ds=DmQCr9aVKfLqYNwn
,https://www.agoda.com/ko-kr/book/?cnty=38&secdat=ch6wP%252BSqb2Jw%252B53b8DJZMTJOkgZFe2LGfh1YkFfKmOtdFjbuS0KEF7fji%252BOIebq5PvvW1PIisR3Jg4ypr%252FMnMdcFevH7vjh4uW3G9we8XRxcXfxr%252F3Ckn0%252Fr3X0jwNYOyhqIS85tI%252FnQYfolPF%252BvtmL7WbAvkMGDwm1Xvqe1K%252BdCNG9HJlrWkckzoKO039XJLpcFEGvIEuCrXW2A72sHdaXIYt5RRJ75rARZT%252FaFwmc6TC6vVOKW12WWapkaSz1GDW7a5PXYXjNFBDGnFilY%252FSTg1EktrwfTBJLw0fi5x%252Fg95b8Z9x2ohplJ%252BOyV%252F5bgaIaNPAHW0d0%252Fsq62vQYUp54IrWkEvp5xB8Z%252FTle09t3rZ3ZPpLl8aRlSVfxaqH6SVhaT9FB6DGLdkFNX%252FE5DdztvSEv4t5jlsqaUKlToPUgkT2kN6HEqX%252BNiiZwxXjXBtdVOHbtZ2tiYuACrFSpn1A%253D%253D&v=29&cnIcp=0&dclid=&gclid=&ame=&aso=&aca=&aco=&ate=&mrs=0&siteId=-1&ori=KR&r0=FhJ06AGuhwsay4ZhjYp2FJdtsm7RbHpQIq5pp39s7sK%252F5FAH1t0RUY8kVIPTBEyR2zZk2d863LUjKKRU%252F4W2W%252BmEgFieQb7SUfjoM5Pae4DGFPw04TklOdh1MMGufD6dCOGCfakUJ%252FaWdRHZiAbL1rOzTqv88tG5IFocCsrbjTx04im0Pway234xREhHl76iwu%252FSqsiGF1bFp%252BKs%252BXQqM3JdE9gTRCoGgdKY6k0z5717M4InulP5Yrjy6pKeAa8e9Rf5hqTc5xzqf7gd8L%252FlT%252FQMtNROyjNwvUSp3LKiN7NrshF4uRWN5Oc2VbcKWY%252F8P%252BEiY28%252Bok86SOtPnWRTg0PQ7B7bi6%252FGPpZXaIqKJtoHgfwIvsE6sfLp%252FwcmytcK53bi1H%252FJmuTQnjzbx7PVpiFDHgsPc4OzAUb2DLc%252BKW0%253D&nr0=1&xbr0=&sarg=MB5BxRx1pKU6kwTvIJCNXrWFWjAwAIQLj3sBZ6UCgRGPCL3x14AotpmSLTK3V70VID6sTdOpiQlGxqjbJyvuyd05g%252FrMM%252Bvfm%252B1wsrTjIPzXkEeUdymMbAxnHjfKhZFCNTWcs0aoqMeiOvGKvwVcXB3mO8kSiumDLsibjC6IpCl66GYXhj%252BTZfzDM4aLl%252FKc4pL%252FBuubf2EpQsHZ4dWeuruyaPCCI5FnfmyZj92%252Fk4k%253D&sreq=-1&finc=false&nco=0
스카이스캐너,https://www.skyscanner.co.kr/
,https://www.skyscanner.co.kr/transport/flights/sela/pus/241017/241024/config/11876-2410170620--32179-0-15628-2410170720%7C15628-2410242030--32179-0-11876-2410242130?adults=1&adultsv2=1&cabinclass=economy&children=0&childrenv2=&inboundaltsenabled=false&infants=0&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=1
,https://www.skyscanner.co.kr/transport/flights/sela/osaa/241017/241024/?adults=1&adultsv2=1&cabinclass=economy&children=0&childrenv2=&destinationentityid=27542908&inboundaltsenabled=false&infants=0&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=1
,https://www.skyscanner.co.kr/transport/flights/sela/osaa/241017/241024/config/12409-2410171555--32698-0-13068-2410171745%7C13068-2410241250--32698-0-12409-2410241450?adults=1&adultsv2=1&cabinclass=economy&children=0&childrenv2=&destinationentityid=27542908&inboundaltsenabled=false&infants=0&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=1
네이버 항공권,https://flight.naver.com/
,https://flight.naver.com/flights/international/ICN-LAX-20241009/LAX-ICN-20241030?adult=1&fareType=Y
,https://flight.naver.com/flights/international/ICN-HKG-20241203/HKG-ICN-20241207?adult=1&fareType=Y
,https://flight.naver.com/flights/international/ICN-FRA-20241226/FRA-ICN-20241231?adult=1&fareType=Y
,https://flight.naver.com/flights/international/ICN-DAD-20241226/DAD-ICN-20241231?adult=1&fareType=Y
에어비앤비,https://www.airbnb.co.kr/
,https://www.airbnb.co.kr/s/%EB%8C%80%EC%A0%84/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=one_week&monthly_start_date=2024-11-01&monthly_length=3&monthly_end_date=2025-02-01&price_filter_input_type=0&channel=EXPLORE&place_id=ChIJAWZKutdIZTURtdOKmJ3WltE&date_picker_type=calendar&checkin=2024-10-22&checkout=2024-10-24&adults=2&source=structured_search_input_header&search_type=filter_change
,https://www.airbnb.co.kr/rooms/42752763?adults=2&enable_m3_private_room=true&search_mode=regular_search&check_in=2024-10-22&check_out=2024-10-24&source_impression_id=p3_1727872864_P3mb8JYdXNy3ozR5&previous_page_section_name=1000&federated_search_id=b9b32173-4537-45a0-bc69-1c0684eefa9b
,https://www.airbnb.co.kr/book/stays/42752763?numberOfAdults=2&checkin=2024-10-22&checkout=2024-10-24&guestCurrency=KRW&productId=42752763&isWorkTrip=false&numberOfChildren=0&numberOfGuests=1&numberOfInfants=0&numberOfPets=0
